59,93.9,0,0,0,3.8,190,12.08,150,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,84,2.25,0,0,6.26,40,16.11,30,21.03,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69.1,75.9,0.7,0,0,8.72,150,14.99,140,21.03,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64,81,0.05,0,0,6.71,170,17,160,23.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,78.1,0.01,0,0,5.82,20,17.9,30,27.96,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
28.9,62.1,0,0,0,2.24,220,14.09,220,14.99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28.9,39.9,0,0,0,8.72,40,17.9,40,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,35.1,0.29,0.98,0,4.7,80,10.07,350,12.08,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
24.1,48.9,0,0,0,5.82,220,17.9,220,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1,46,0,0,0,2.91,300,12.08,300,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1,45,0,0,0,8.72,290,23.94,300,40.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,66,0,0,0,16.11,230,25.95,230,31.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,73,0.01,0,0,7.16,230,21.92,220,25.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,66.9,0.2,0,0,10.29,170,27.96,150,34.9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,81,0,0,0,9.4,220,21.92,210,25.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1,63,0,0,0,9.4,230,23.04,240,29.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,63,0,0,0,9.17,90,21.92,90,25.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,77,0,0,0,5.14,220,17,230,21.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,61,0.18,0,0,6.26,50,21.92,50,25.05,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46.9,79,0,0,0,7.16,240,17,240,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.9,75,0.93,0,0,7.38,230,25.05,240,33.11,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46,66.9,0,0,0,6.49,270,14.99,290,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,60.1,0,0,0,14.09,300,29.97,290,48.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.1,66.9,0,0,0,6.04,90,14.99,100,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.1,71.1,0,0,0,4.03,360,14.09,50,21.03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.9,77,0,0,0,2.24,50,8.95,140,14.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.9,82.9,0,0,0,9.84,230,16.11,230,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,81,0.31,0,0,8.28,110,21.03,100,25.95,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
63,81,0,0,0,8.05,90,14.09,100,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,82,0,0,0,6.93,80,14.99,130,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,91,0,0,0,7.61,200,12.97,200,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,91,0,0,0,7.83,210,14.09,210,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,90,0,0,0,6.26,90,14.09,90,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64,89.1,0,0,0,6.71,200,12.97,200,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.9,77,1.53,0,0,9.62,60,17.9,50,25.95,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60.1,90,0,0,0,10.07,220,23.94,220,29.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,90,0.03,0,0,7.16,230,21.03,220,25.05,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
66,93.9,0,0,0,8.72,200,16.11,210,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.1,87.1,0,0,0,2.91,50,12.97,40,17,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
69.1,95,0.53,0,0,4.92,240,29.08,250,33.11,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
71.1,89.1,0,0,0,4.25,20,16.11,30,21.92,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,84,0,0,0,3.36,20,12.08,80,14.09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,89.1,0,0,0,3.36,350,12.08,360,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,87.1,0,0,0,3.36,230,10.07,230,14.09,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62.1,84.9,0,0,0,3.8,40,14.99,40,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.9,88,0,0,0,5.59,110,14.09,90,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,91.9,0,0,0,1.79,160,10.07,150,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,88,0.13,0,0,5.59,100,23.94,100,29.97,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
75,99,0,0,0,2.24,230,12.97,250,14.99,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71.1,93.9,0,0,0,6.49,40,14.99,30,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,99,0,0,0,6.04,220,14.99,200,17.9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,99,0,0,0,8.95,220,17,210,21.03,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73.9,99,0,0,0,12.08,230,29.08,220,33.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,91,0,0,0,5.37,30,14.99,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.1,78.1,0,0,0,8.5,80,17.9,90,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.9,73.9,0.31,0,0,8.28,40,14.99,40,17.9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,84.9,0,0,0,6.49,320,16.11,340,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,79,0,0,0,6.71,40,19.91,20,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,82.9,0,0,0,4.25,50,10.07,40,14.09,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,78.1,0,0,0,2.68,30,12.08,30,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.9,82.9,0,0,0,5.82,140,14.99,140,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,61,0,0,0,4.47,50,16.11,40,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,66.9,0,0,0,1.12,50,8.05,140,12.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.9,73.9,0,0,0,4.03,230,12.97,230,14.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,51.1,0,0,0,6.49,20,14.99,350,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,50,0,0,0,3.36,80,14.09,90,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,57.9,0,0,0,4.7,90,14.09,100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.9,81,0,0,0,7.61,230,16.11,240,17.9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51.1,73.9,0,0,0,3.58,80,10.07,140,16.11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37.9,46.9,0.97,0,0,10.29,50,16.11,90,23.94,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39.9,48,0.01,0,0,10.07,50,17,50,23.94,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,57.9,0,0,0,2.91,260,12.08,230,14.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,55,0,0,0,8.95,300,19.91,280,25.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.9,73,0,0,0,9.84,230,19.91,220,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,52,0,0,0,4.25,270,16.11,290,21.92,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.1,51.1,0,0,0,6.71,220,12.08,280,14.09,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.1,42.1,0.28,0.51,0,3.58,320,8.95,330,14.09,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
27,51.1,0,0,0,9.62,40,17.9,40,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.9,66,0,0,0,3.8,30,12.08,10,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,64.9,0,0,0,11.18,220,29.97,220,38.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,42.1,0.29,0,0,6.93,220,12.08,100,14.09,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
37,46,0.03,0,0,6.26,90,14.99,120,19.91,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32,63,0,0,0,4.7,110,12.97,100,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.9,73.9,2,0,0,15.88,240,36.91,260,46.98,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
33.1,57.9,0,0,0,7.16,30,17,40,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,59,0,0,0,6.71,190,17,190,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,75,0,0,0,12.75,230,25.05,220,34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,57.9,0,0,0,6.04,50,16.11,50,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,52,0.49,0,0,7.83,100,16.11,100,23.04,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48.9,61,0.16,0,0,9.17,60,14.09,30,17.9,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
46,55.9,0,0,0,8.72,40,14.09,50,17,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
37.9,80.1,0,0,0,2.01,270,14.09,270,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,82,0,0,0,7.38,210,14.99,220,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,61,0,0,0,8.05,300,17,270,23.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51.1,82.9,0,0,0,9.62,210,21.03,210,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.9,77,0.07,0,0,12.53,170,21.03,180,29.08,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51.1,64,0.01,0,0,8.05,300,19.91,310,25.95,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32,55.9,0,0,0,3.13,320,12.97,330,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,69.1,0,0,0,4.47,220,14.09,230,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,44.1,0,0,0,4.7,280,14.99,280,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,73.9,0,0,0,13.2,230,23.94,230,29.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.9,70,0,0,0,5.14,30,16.11,30,21.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51.1,79,0,0,0,6.71,90,21.92,110,25.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,70,0,0,0,0.22,80,8.05,90,12.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.9,73,0.17,0,0,7.61,80,23.94,80,29.97,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
54,86,0,0,0,7.16,210,14.99,240,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.9,95,0.1,0,0,5.37,230,17,220,31.09,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
55.9,84.9,0,0,0,3.13,290,14.09,280,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,89.1,0,0,0,2.91,110,12.08,110,16.11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,87.1,0,0,0,3.13,20,14.09,10,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,105.1,0,0,0,4.7,240,14.09,290,21.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75.9,105.1,0,0,0,8.28,220,14.99,230,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,88,0,0,0,3.8,150,10.07,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75.9,99,0,0,0,9.62,230,17.9,140,36.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73.9,95,0.14,0,0,6.71,210,29.08,210,44.07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73,96.1,0.01,0,0,6.26,270,23.94,280,38.03,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
71.1,89.1,0,0,0,5.59,130,21.92,140,27.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.9,91.9,0,0,0,4.03,240,16.11,270,25.05,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66.9,86,0,0,0,4.92,50,12.08,50,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,72,0.41,0,0,3.58,340,12.08,350,17.9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71.1,84.9,0,0,0,2.91,80,8.95,100,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.1,90,0.31,0,0,6.04,230,17.9,310,27.96,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,80.1,0,0,0,3.58,70,12.08,40,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,84.9,0,0,0,8.95,240,21.03,180,25.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51.1,72,0,0,0,3.13,40,12.08,50,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,82.9,0,0,0,3.8,210,12.97,210,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,84.9,0,0,0,1.79,230,10.07,260,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,66.9,0.14,0,0,4.7,80,12.08,70,14.99,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
64,79,0,0,0,2.91,240,8.95,270,14.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51.1,82,0,0,0,2.24,240,8.95,230,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.1,64,0.03,0,0,9.84,40,17.9,330,25.95,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.1,55,0,0,0,5.59,40,12.97,50,16.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,55,0,0,0,4.7,40,12.97,50,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,46.9,0,0,0,5.59,50,16.11,40,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,55,0,0,0,5.59,330,14.09,300,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.9,53.1,0,0,0,2.24,340,10.07,40,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.9,71.1,0,0,0,5.14,240,16.11,250,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.1,64.9,0,0,0,5.14,230,12.97,20,17.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,51.1,0,0,0,6.71,70,14.99,80,19.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.9,62.1,0.42,0,0,10.07,180,29.08,170,44.07,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,50,0,0,0,7.38,290,14.99,290,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,50,0.21,0,0,6.49,220,19.91,220,23.94,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28.9,52,0,0,0,2.24,50,14.99,50,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,51.1,0.22,0,0,3.13,70,10.07,90,14.09,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
48.9,71.1,0,0,0,2.01,130,8.05,140,12.08,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.1,50,0.18,0,0,2.46,20,8.05,170,12.97,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26.1,54,0,0,0,3.58,210,12.08,210,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,63,0,0,0,6.49,280,14.99,280,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.9,28,0.32,0.2,0,3.8,230,12.08,140,21.03,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
32,51.1,0.01,0,0,6.26,230,14.09,230,16.11,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33.1,63,0.09,0,0,13.2,230,29.97,250,40.94,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1,39.9,0,0,0,9.4,290,21.92,320,36.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,45,0,0,0,6.04,240,19.91,250,27.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,50,0,0,0,5.37,240,16.11,300,21.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1,48.9,0,0,0,4.7,220,12.97,320,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,62.1,0,0,0,3.13,110,12.08,90,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,52,0,0,0,5.14,260,16.11,260,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,42.1,0.36,0,0,4.92,90,16.11,100,21.92,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
37,46,0.01,0,0,10.74,320,21.92,330,38.03,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,69.1,0.65,0,0,9.84,200,23.04,190,33.11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,57.9,0,0,0,6.93,300,17.9,250,29.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,61,0,0,0,10.29,50,19.91,50,25.05,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,55,0,0,0,1.12,30,6.93,130,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,55.9,0,0,0,4.7,290,14.99,360,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,68,0.87,0,0,8.5,230,23.04,230,27.96,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,60.1,0,0,0,4.25,40,12.97,340,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.1,84.9,0,0,0,11.41,230,19.91,230,25.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.9,75.9,0,0,0,3.13,200,8.95,160,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.9,77,0,0,0,9.84,230,23.04,230,31.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.1,84,0,0,0,6.49,240,14.99,230,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,78.1,0.54,0,0,6.49,200,17,190,25.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.1,87.1,0,0,0,10.29,230,19.91,220,27.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.1,84.9,0.14,0,0,8.5,230,21.92,220,27.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.9,86,0.04,0,0,3.58,190,12.08,200,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.9,89.1,0,0,0,9.62,240,19.91,240,23.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,86,0.1,0,0,5.82,220,12.97,190,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,84.9,0,0,0,6.93,250,14.99,180,19.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70,89.1,0,0,0,7.38,220,16.11,250,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,90,0,0,0,5.14,170,14.09,200,18.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,84,0.2,0,0,6.71,240,14.99,230,18.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.9,93,0,0,0,2.68,80,12.97,360,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,93,0,0,0,2.46,220,12.08,210,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,91.9,0,0,0,9.84,230,18.12,230,23.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,91,0,0,0,6.71,230,18.12,230,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.1,87.1,0,0,0,2.24,90,10.07,130,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,82.9,0.51,0,0,4.92,220,25.05,220,31.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.9,91.9,0,0,0,9.62,230,19.91,250,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.9,75,0.6,0,0,1.57,140,16.11,150,19.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,82.9,0,0,0,1.34,60,8.05,120,12.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,90,0,0,0,5.82,230,14.99,210,19.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,82,0,0,0,1.12,210,8.95,200,18.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,87.1,0,0,0,3.36,90,14.99,150,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,91,0,0,0,5.14,160,14.09,180,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,90,0,0,0,6.04,230,12.97,230,21.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57.9,75.9,0,0,0,8.5,50,18.12,40,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.1,72,0.19,0,0,3.8,170,10.07,150,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,73,0,0,0,3.8,80,14.09,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.1,82,0,0,0,1.12,270,8.95,250,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,84.9,0,0,0,6.71,170,14.09,130,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.1,61,0.14,0,0,5.82,360,12.97,360,18.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,69.1,0.01,0,0,3.58,10,8.95,10,14.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,71.1,0,0,0,5.14,40,12.97,40,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,68,0,0,0,0.45,180,8.05,170,10.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.9,69.1,0,0,0,2.46,230,12.08,230,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,55,0,0,0,6.49,50,16.11,50,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,52,0,0,0,8.5,60,19.91,60,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,62.1,0,0,0,3.8,40,12.08,50,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,61,0.01,0,0,3.8,330,10.07,320,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,57.9,0,0,0,2.91,180,10.07,200,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.1,64,0,0,0,3.36,210,10.07,210,12.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.1,69.1,0.11,0,0,10.74,230,18.12,30,23.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,46,0.17,0,0,2.68,180,10.07,180,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.2,54,0,0,0,4.47,220,12.08,220,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.9,68,1.95,0,0,8.05,240,21.92,230,29.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.2,39.9,0,0,0,2.68,40,12.08,50,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,51.1,0,0,0,3.8,270,12.97,270,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.1,51.1,0,0,0,2.46,200,8.95,210,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1,25.2,0,0,0,7.61,300,16.11,320,25.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.3,43,0,0,0,2.91,220,10.07,210,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.2,54,0,0,0,2.46,110,8.95,120,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.9,54,0.3,0,0,2.91,190,12.08,320,16.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,44.1,0.07,0,0,3.8,270,12.08,280,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1,27.1,0,0,0,6.26,10,14.09,20,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.1,39.9,0,0,0,15.21,230,25.05,230,33.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.9,64,0.18,0,0,9.62,230,21.03,220,29.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
